123.184.28.33,#genre#
地狱：亡灵栖所（美国恐怖片）,https://vip.lzcdn3.com/20220913/13327_2593a0eb/index.m3u8
电锯惊魂9：漩涡（美国恐怖片）,https://vip.lzcdn3.com/20220629/8468_9e5a0f42/index.m3u8
掉头即死（印度恐怖片）,https://vip.lzcdn3.com/20220911/13184_9fa78707/index.m3u8
断电惊魂（英国恐怖片）,https://vip.lzcdn3.com/20220625/8364_72307de8/index.m3u8
断魂小丑（美国恐怖片）,https://vip.lzcdn3.com/20220812/11252_fba85ea6/index.m3u8
夺魂（越南恐怖片）,https://vip.lzcdn3.com/20230817/21172_91780438/index.m3u8
堕落2019（美国恐怖片）,https://vip.lzcdn3.com/20220916/13586_77f40d4e/index.m3u8
堕落人鱼（美国恐怖片）,https://vip.lzcdn3.com/20220828/12183_d2107ed4/index.m3u8
夺命凶灵3午夜魔瞳（加拿大恐怖片）,https://vip.lzcdn3.com/20230508/18830_98816a6c/index.m3u8
夺命直播【粤语】（香港恐怖片）,https://vip.lzcdn3.com/20220812/11274_199a4d75/index.m3u8
恶床（加拿大恐怖片）,https://vip.lzcdn3.com/20220904/12685_0f713476/index.m3u8
恶灵坎蒂莎（法国恐怖片）,https://vip.lzcdn3.com/20230612/19510_5944a9fa/index.m3u8
恶灵旅店（中国台湾/印度尼西亚/新加坡恐怖片）,https://vip.lzcdn3.com/20230825/21293_e41c9b4d/index.m3u8
恶灵之夜（美国恐怖片）,https://vip.lzcdn3.com/20230311/18053_07ee9a95/index.m3u8
恶灵（加拿大恐怖片）,https://vip.lzcdn3.com/20220622/8217_2c5bee9e/index.m3u8
噩梦画廊（美国恐怖片）,https://vip.lzcdn3.com/20220726/10064_6ccf0d18/index.m3u8
噩梦娃娃屋（法国恐怖片）,https://vip.lzcdn3.com/20230609/19431_7f25cd1a/index.m3u8
噩梦影院（美国恐怖片）,https://vip.lzcdn3.com/20220814/11437_e09c319d/index.m3u8
恶魔的诅咒（美国恐怖片）,https://vip.lzcdn3.com/20230417/18648_985d4ad7/index.m3u8
恶魔玩具（美国恐怖片）,https://vip.lzcdn3.com/20230508/18831_fefe5933/index.m3u8
恶魔印记（墨西哥恐怖片）,https://vip.lzcdn3.com/20230715/20260_fad05d87/index.m3u8
恶魔之夜1980（美国恐怖片）,https://vip.lzcdn3.com/20230311/18054_088c84af/index.m3u8
二的梦魇（西班牙恐怖片）,https://vip.lzcdn3.com/20220622/8214_b94d024f/index.m3u8
反馈2019（西班牙恐怖片）,https://vip.lzcdn3.com/20220923/14016_3b0c5d10/index.m3u8
疯狂父母（美国恐怖片）,https://vip.lzcdn3.com/20220814/11436_42bb7e19/index.m3u8
附身实验（美国恐怖片）,https://vip.lzcdn3.com/20221117/15966_906b11ca/index.m3u8
该死的上帝（西班牙恐怖片）,https://vip.lzcdn3.com/20220818/11679_bfc66b08/index.m3u8
干掉圣诞老人（加拿大恐怖片）,https://vip.lzcdn3.com/20230307/17995_6e7d3151/index.m3u8
高草丛中（加拿大恐怖片）,https://vip.lzcdn3.com/20220813/11326_b280feae/index.m3u8
高楼惊魂（英国恐怖片）,https://vip.lzcdn3.com/20230829/21404_2efb884f/index.m3u8
告诉我是怎么死的（美国恐怖片）,https://vip.lzcdn3.com/20221110/15767_fcb97cff/index.m3u8
格蕾特和韩塞尔（加拿大恐怖片）,https://vip.lzcdn3.com/20220718/9610_aee5819d/index.m3u8
哥斯拉决战太空哥斯拉（日本恐怖片）,https://vip.lzcdn3.com/20230606/19362_f595de97/index.m3u8
哥特1986（英国恐怖片）,https://vip.lzcdn3.com/20230330/18442_bf15e999/index.m3u8
公路游戏（英国恐怖片）,https://vip.lzcdn3.com/20220917/13703_80bb936b/index.m3u8
公民X（美国恐怖片）,https://vip.lzcdn3.com/20230608/19412_5fd9986b/index.m3u8
公寓恶魔（美国恐怖片）,https://vip.lzcdn3.com/20230329/18415_bb859a49/index.m3u8
孤堡惊情（西班牙恐怖片）,https://vip.lzcdn3.com/20220920/13891_87fab025/index.m3u8
骨及所有（意大利/美国恐怖片）,https://vip.lzcdn3.com/20221214/16709_412d12b6/index.m3u8
骨肉2021（爱尔兰恐怖片）,https://vip.lzcdn3.com/20220627/8436_88166797/index.m3u8
关灯后（美国恐怖片）,https://vip.lzcdn3.com/20220911/13164_9acf454a/index.m3u8
诡怪疑云（阿根廷恐怖片）,https://vip.lzcdn3.com/20220812/11244_7cc568a2/index.m3u8
鬼哭魔嚎（西班牙恐怖片）,https://vip.lzcdn3.com/20230406/18566_eaf93ca6/index.m3u8
鬼来电2008（美国恐怖片）,https://vip.lzcdn3.com/20230307/17998_36e5441b/index.m3u8
鬼来电2（日本恐怖片）,https://vip.lzcdn3.com/20230307/17999_4d13a30b/index.m3u8
鬼来电3（日本恐怖片）,https://vip.lzcdn3.com/20230307/18000_b77538a0/index.m3u8
鬼魅之家（恐怖片）,https://vip.lzcdn3.com/20220817/11627_f5662781/index.m3u8
鬼庙（美国恐怖片）,https://vip.lzcdn3.com/20220903/12572_5dee1b2b/index.m3u8
诡魔童（美国恐怖片）,https://vip.lzcdn3.com/20221121/16145_6ef8033f/index.m3u8
鬼女佣（泰国恐怖片）,https://vip.lzcdn3.com/20230628/19907_74999b02/index.m3u8
鬼驱人2（美国恐怖片）,https://vip.lzcdn3.com/20230330/18443_cecf9e11/index.m3u8
诡室（挪威恐怖片）,https://vip.lzcdn3.com/20220814/11433_ef41eec1/index.m3u8
鬼同你有缘之阴尸路【国语】（香港恐怖片）,https://vip.lzcdn3.com/20221119/16081_f23e0519/index.m3u8
鬼同你有缘之阴尸路【粤语】（香港恐怖片）,https://vip.lzcdn3.com/20221119/16082_82238bbe/index.m3u8
鬼玩人崛起2023（美国/新西兰/爱尔兰恐怖片）,https://vip.lzcdn3.com/20230509/18862_3859ed14/index.m3u8
鬼屋2017（泰国恐怖片）,https://vip.lzcdn3.com/20220903/12571_d318acc5/index.m3u8
鬼屋穿梭人（美国恐怖片）,https://vip.lzcdn3.com/20230330/18444_3ca698e2/index.m3u8
鬼眼1974【国语】（香港恐怖片）,https://vip.lzcdn3.com/20230701/19971_724ad6bf/index.m3u8
诡眼2015（日本恐怖片）,https://vip.lzcdn3.com/20220926/14175_6bc27242/index.m3u8
害怕看不见的人（美国恐怖片）,https://vip.lzcdn3.com/20230628/19916_4e9b2e6c/index.m3u8
寒战2,https://vip.lzcdn3.com/20220907/12892_5eb849b0/index.m3u8
好孩子2017（恐怖片）,https://vip.lzcdn3.com/20220817/11588_b23dd0e2/index.m3u8
黑暗缪斯（西班牙恐怖片）,https://vip.lzcdn3.com/20220812/11250_5cdbe018/index.m3u8
黑暗之歌（爱尔兰/英国恐怖片）,https://vip.lzcdn3.com/20220930/14355_38e48015/index.m3u8
黑井（印度恐怖片）,https://vip.lzcdn3.com/20230619/19701_d5d8a8c7/index.m3u8
黑色圣诞节1974（加拿大恐怖片）,https://vip.lzcdn3.com/20230624/19818_6abf344a/index.m3u8
黑色圣诞节2019（美国恐怖片）,https://vip.lzcdn3.com/20220722/9863_e3d0770a/index.m3u8
黑森灵（英国恐怖片）,https://vip.lzcdn3.com/20220818/11674_0cd42ebe/index.m3u8
黑桃皇后之黑暗仪式（俄罗斯恐怖片）,https://vip.lzcdn3.com/20220925/14134_ce9f2cc7/index.m3u8
黑夜造访（美国恐怖片）,https://vip.lzcdn3.com/20220825/11993_51e1ef1e/index.m3u8
红鬼仔【国语】香港恐怖片,https://vip.lzcdn3.com/20230317/18155_a3837327/index.m3u8
红鬼仔【粤语】香港恐怖片,https://vip.lzcdn3.com/20230317/18157_ab6a01e6/index.m3u8
红木大屠杀：歼灭（美国恐怖片）,https://vip.lzcdn3.com/20230510/18898_dc5c3268/index.m3u8
红眼航班（美国恐怖片）,https://vip.lzcdn3.com/20230625/19836_d6b9bcaf/index.m3u8
护身符（英国恐怖片）,https://vip.lzcdn3.com/20220710/9135_ae558df0/index.m3u8
哗鬼学院（美国恐怖片）,https://vip.lzcdn3.com/20220901/12486_404d3740/index.m3u8
滑稽2020（意大利恐怖片）,https://vip.lzcdn3.com/20220710/9140_40bf4395/index.m3u8
幻听2022（巴西恐怖片）,https://vip.lzcdn3.com/20230511/18910_be8082e2/index.m3u8
欢迎回家2018（美国恐怖片）,https://vip.lzcdn3.com/20220922/13971_bd24ae36/index.m3u8
荒岛甜心（美国恐怖片）,https://vip.lzcdn3.com/20220927/14189_9d153512/index.m3u8
荒漠杀机（美国恐怖片）,https://vip.lzcdn3.com/20220914/13358_bd429eef/index.m3u8
荒野狂兽（美国恐怖片）,https://vip.lzcdn3.com/20230629/19937_073b35db/index.m3u8
活活生吞（美国恐怖片）,https://vip.lzcdn3.com/20230329/18406_2d3d1749/index.m3u8
活尸电梯2017（意大利恐怖片）,https://vip.lzcdn3.com/20220825/11988_7e9623ba/index.m3u8
活死人少女法国恐怖片,https://vip.lzcdn3.com/20230314/18114_00f38fbe/index.m3u8
活死人之日（美国恐怖片）,https://vip.lzcdn3.com/20230324/18299_cd152a17/index.m3u8
极度兽性【国语】（香港恐怖片）,https://vip.lzcdn3.com/20230612/19532_d753c1cb/index.m3u8
继父1987（英国恐怖片）,https://vip.lzcdn3.com/20230405/18550_74e56aee/index.m3u8
寂静2020（印度恐怖片）,https://vip.lzcdn3.com/20220711/9158_ba5d40ba/index.m3u8
极客路德（美国恐怖片）,https://vip.lzcdn3.com/20230417/18653_0b8e0d02/index.m3u8
极乐2019（美国恐怖片）,https://vip.lzcdn3.com/20220829/12246_94830bc6/index.m3u8
祭屋出租（泰国恐怖片）,https://vip.lzcdn3.com/20230713/20232_88f8a1e6/index.m3u8
畸型人魔（日本恐怖片）,https://vip.lzcdn3.com/20230405/18549_e67e97f4/index.m3u8
家庭晚餐（奥地利恐怖片）,https://vip.lzcdn3.com/20230414/18627_0f898757/index.m3u8
家庭血液（美国恐怖片）,https://vip.lzcdn3.com/20220725/10060_c9703c44/index.m3u8
假阳性（美国恐怖片）,https://vip.lzcdn3.com/20220624/8313_8c08e209/index.m3u8
监狱风云1,https://vip.lzcdn3.com/20230114/17167_f0f5a918/index.m3u8
监狱风云2,https://vip.lzcdn3.com/20230114/17169_e351e7c8/index.m3u8
僵尸岛2022（越南恐怖片）,https://vip.lzcdn3.com/20230629/19939_eaab21b6/index.m3u8
僵尸情人节（美国恐怖片）,https://vip.lzcdn3.com/20220816/11546_b066d35f/index.m3u8
僵尸之路（美国恐怖片）,https://vip.lzcdn3.com/20230612/19534_23abbf07/index.m3u8
解除好友2：暗网（美国恐怖片）,https://vip.lzcdn3.com/20220725/10059_f8a90c5b/index.m3u8
解剖学教室2007（韩国恐怖片）,https://vip.lzcdn3.com/20230809/20955_e0494d56/index.m3u8
解锁鬼应用（印度恐怖片）,https://vip.lzcdn3.com/20220715/9439_fb96644b/index.m3u8
精神错乱2018（美国恐怖片）,https://vip.lzcdn3.com/20220724/9970_1adb8cf5/index.m3u8
惊悚诡计（美国恐怖片）,https://vip.lzcdn3.com/20220813/11317_b5efc087/index.m3u8
惊心食人族3（美国恐怖片）,https://vip.lzcdn3.com/20220814/11431_c34b8d4b/index.m3u8
绝命人口436（加拿大恐怖片）,https://vip.lzcdn3.com/20230307/18002_4bb6bee2/index.m3u8
绝命小魔星（美国恐怖片）,https://vip.lzcdn3.com/20230510/18883_0e023bbe/index.m3u8
凯恩马戏团（美国恐怖片）,https://vip.lzcdn3.com/20220819/11751_a3042027/index.m3u8
开夜车（新加坡恐怖片）,https://vip.lzcdn3.com/20221229/16894_4806f828/index.m3u8
看夜更1994（丹麦恐怖片）,https://vip.lzcdn3.com/20230530/19165_5b56b1b9/index.m3u8
克莉丝汀魅力（美国恐怖片）,https://vip.lzcdn3.com/20220922/13972_f6110206/index.m3u8
恐怖废墟（美国恐怖片）,https://vip.lzcdn3.com/20221030/15317_eb2e1072/index.m3u8
恐怖歌剧（意大利恐怖片）,https://vip.lzcdn3.com/20230404/18530_0c87b331/index.m3u8
恐怖欢乐屋美国恐怖片,https://vip.lzcdn3.com/20230314/18116_8ae878d5/index.m3u8
恐怖面纱（美国恐怖片）,https://vip.lzcdn3.com/20220904/12667_8cb26b15/index.m3u8
恐怖情人节加拿大恐怖片,https://vip.lzcdn3.com/20230311/18080_61d26e2c/index.m3u8
恐怖夜车（美国恐怖片）,https://vip.lzcdn3.com/20230324/18301_32decceb/index.m3u8
恐怖之夜：噩梦电台2019（阿根廷/新西兰/英国恐怖片）,https://vip.lzcdn3.com/20220827/12088_ac3b847c/index.m3u8
恐吓运动2016（澳大利亚恐怖片）,https://vip.lzcdn3.com/20220910/13149_b905d04e/index.m3u8
恐惧症的滋味（英国恐怖片）,https://vip.lzcdn3.com/20230311/18057_33fa4518/index.m3u8
恐雨（美国恐怖片）,https://vip.lzcdn3.com/20220629/8466_30a4baa0/index.m3u8
哭悲（中国台湾恐怖片）,https://vip.lzcdn3.com/20220630/8500_07ae79c4/index.m3u8
骷髅头：面具（恐怖片）,https://vip.lzcdn3.com/20220728/10226_12f01d5d/index.m3u8
狂蟒惊魂（大陆恐怖片）,https://vip.lzcdn3.com/20230719/20364_811c8b16/index.m3u8
狂热2019（美国恐怖片）,https://vip.lzcdn3.com/20220923/14012_0602b93d/index.m3u8
狂人（美国恐怖片）,https://vip.lzcdn3.com/20230311/18059_ade807a0/index.m3u8
昆池岩（韩国恐怖片）,https://vip.lzcdn3.com/20220724/9979_afd46447/index.m3u8
来电惊魂2006（美国恐怖片）,https://vip.lzcdn3.com/20230307/18003_c8d8fb39/index.m3u8
篮子里的恶魔美国恐怖片,https://vip.lzcdn3.com/20230314/18101_d253958e/index.m3u8
浪里白条异样情（美国恐怖片）,https://vip.lzcdn3.com/20230602/19249_d7388a52/index.m3u8
狼人2010（英国恐怖片）,https://vip.lzcdn3.com/20221023/15032_a8b801ac/index.m3u8
狼人就在你身边美国恐怖片,https://vip.lzcdn3.com/20230311/18082_a16af601/index.m3u8
狼在门外2016（美国恐怖片）,https://vip.lzcdn3.com/20220907/12869_60fd30fe/index.m3u8
黎明2019（美国恐怖片）,https://vip.lzcdn3.com/20220830/12313_d75fa502/index.m3u8
黎明之前1981美国恐怖片,https://vip.lzcdn3.com/20230314/18103_781cf66c/index.m3u8
利用我（美国恐怖片）,https://vip.lzcdn3.com/20220916/13581_e4427f93/index.m3u8
猎人气候（美国恐怖片）,https://vip.lzcdn3.com/20220728/10220_bdb614e8/index.m3u8
猎物2019（美国恐怖片）,https://vip.lzcdn3.com/20220829/12250_61402084/index.m3u8
林投记（台湾恐怖片）,https://vip.lzcdn3.com/20220820/11827_22430501/index.m3u8
林屋惊魂（美国恐怖片）,https://vip.lzcdn3.com/20220727/10173_e1f42531/index.m3u8
灵车1980（美国恐怖片）,https://vip.lzcdn3.com/20230311/18062_77319844/index.m3u8
灵偶契约2（美国恐怖片）,https://vip.lzcdn3.com/20220719/9639_d7aa70c0/index.m3u8
灵异存在（美国恐怖片）,https://vip.lzcdn3.com/20221117/16005_80b7b423/index.m3u8
另一个灵魂（美国恐怖片）,https://vip.lzcdn3.com/20220725/10049_1abca8c6/index.m3u8
柳树街鬼屋（南非恐怖片）,https://vip.lzcdn3.com/20221116/15959_8221fdc7/index.m3u8
卢兹2019（德国恐怖片）,https://vip.lzcdn3.com/20220830/12315_6e587a02/index.m3u8
孪生吸血鬼（法国恐怖片）,https://vip.lzcdn3.com/20230528/19130_c71f9f32/index.m3u8
罗斯玛丽的杀手美国恐怖片,https://vip.lzcdn3.com/20230314/18106_edcbda6f/index.m3u8
旅馆闹鬼2021（马来西亚恐怖片）,https://vip.lzcdn3.com/20220722/9855_d7b02593/index.m3u8
绿色地狱（美国恐怖片）,https://vip.lzcdn3.com/20220922/13973_1bd8c8c7/index.m3u8
玛丽号（美国恐怖片）,https://vip.lzcdn3.com/20220728/10227_646e7a8e/index.m3u8
毛骨悚然撞鬼经2016剧场版（日本恐怖片）,https://vip.lzcdn3.com/20221115/15906_4ec92406/index.m3u8
美杜莎毒液（英国恐怖片）,https://vip.lzcdn3.com/20230620/19728_7f32f594/index.m3u8
猛鬼故事2020（印度恐怖片）,https://vip.lzcdn3.com/20220720/9704_f940cb25/index.m3u8
猛鬼舔人2美国恐怖片,https://vip.lzcdn3.com/20230311/18064_d65ea731/index.m3u8
猛鬼舔人（美国恐怖片）,https://vip.lzcdn3.com/20230311/18063_5e90ef21/index.m3u8
梦幻岛2020（美国恐怖片）,https://vip.lzcdn3.com/20220718/9602_b352cfc6/index.m3u8
梦幻杀人档案（美国恐怖片）,https://vip.lzcdn3.com/20230611/19483_aad6e9da/index.m3u8
梦醒之前（美国恐怖片）,https://vip.lzcdn3.com/20221110/15731_a51b018f/index.m3u8
谜厄庄园（意大利恐怖片）,https://vip.lzcdn3.com/20220711/9187_2790001f/index.m3u8
面对邪恶（美国恐怖片）,https://vip.lzcdn3.com/20220913/13313_f8ad6b8d/index.m3u8
命运改变者（加拿大恐怖片）,https://vip.lzcdn3.com/20220727/10153_f6c7e489/index.m3u8
魔鬼碟仙2（美国恐怖片）,https://vip.lzcdn3.com/20230329/18421_fef41fec/index.m3u8
魔鬼碟仙3（加拿大恐怖片）,https://vip.lzcdn3.com/20230330/18436_421ea04e/index.m3u8
魔鬼碟仙（英国/美国恐怖片）,https://vip.lzcdn3.com/20230329/18423_1503ec44/index.m3u8
魔鬼特区（美国恐怖片）,https://vip.lzcdn3.com/20230611/19485_abbda15f/index.m3u8
魔鬼性的仪式（西班牙恐怖片）,https://vip.lzcdn3.com/20230319/18206_00610f1f/index.m3u8
魔鬼牙医（美国恐怖片）,https://vip.lzcdn3.com/20230613/19539_0c7077b9/index.m3u8
魔茧复活1998（英国恐怖片）,https://vip.lzcdn3.com/20230324/18307_9c654296/index.m3u8
魔镜2015（大陆恐怖片）,https://vip.lzcdn3.com/20230706/20064_d210b194/index.m3u8
莫丽·哈特莉的驱魔（美国恐怖片）,https://vip.lzcdn3.com/20220922/13976_a57123c2/index.m3u8
魔力，魔力（智利/美国恐怖片）,https://vip.lzcdn3.com/20230604/19305_528d573a/index.m3u8
魔偶奇谭10邪恶轴心（美国恐怖片）,https://vip.lzcdn3.com/20230326/18345_7c4a28a4/index.m3u8
魔偶奇谭11：崛起（美国恐怖片）,https://vip.lzcdn3.com/20230326/18347_0dce52b8/index.m3u8
魔偶奇谭3（美国恐怖片）,https://vip.lzcdn3.com/20230327/18356_79af54ae/index.m3u8
魔偶奇谭4：邪神军团（美国恐怖片）,https://vip.lzcdn3.com/20230327/18362_51e44622/index.m3u8
魔偶奇谭5邪神复苏（美国恐怖片）,https://vip.lzcdn3.com/20230327/18360_c7a06656/index.m3u8
魔偶奇谭6（美国恐怖片）,https://vip.lzcdn3.com/20230327/18363_a126b060/index.m3u8
魔偶奇谭8遗产（美国恐怖片）,https://vip.lzcdn3.com/20230326/18346_67a3360d/index.m3u8
魔偶奇谭：邪恶终结（美国恐怖片）,https://vip.lzcdn3.com/20230327/18354_83357e64/index.m3u8
魔偶奇谭：至小帝国（英国恐怖片）,https://vip.lzcdn3.com/20230327/18355_203f0fe1/index.m3u8
魔童村1995（美国恐怖片）,https://vip.lzcdn3.com/20230609/19434_8f8cd107/index.m3u8
魔翼杀手（美国恐怖片）,https://vip.lzcdn3.com/20230607/19391_40dba229/index.m3u8
墓地惊魂（美国恐怖片）,https://vip.lzcdn3.com/20230319/18207_72a9e26e/index.m3u8
母亲的双眼（美国恐怖片）,https://vip.lzcdn3.com/20220915/13525_2c0b9f54/index.m3u8
暮色渐浓2022（塞尔维亚/丹麦/保加利亚/希腊/意大利恐怖片）,https://vip.lzcdn3.com/20230827/21365_23648fab/index.m3u8
那个所在的森林（日本恐怖片）,https://vip.lzcdn3.com/20230416/18645_3cdfbdef/index.m3u8
南茅北马（大陆恐怖片）,https://vip.lzcdn3.com/20230628/19923_9befcc92/index.m3u8
难以置信的怪物（美国恐怖片）,https://vip.lzcdn3.com/20220829/12243_72fb77bb/index.m3u8
你本应离开（美国恐怖片）,https://vip.lzcdn3.com/20220711/9174_6c18cbf6/index.m3u8
拧紧（英国恐怖片）,https://vip.lzcdn3.com/20220718/9620_020759a7/index.m3u8
怒火1984（美国恐怖片）,https://vip.lzcdn3.com/20230323/18257_e3a0cca2/index.m3u8
女高怪谈重启：母校（韩国恐怖片）,https://vip.lzcdn3.com/20220624/8318_b8f83623/index.m3u8
女鬼桥（台湾恐怖片）,https://vip.lzcdn3.com/20220715/9432_ae31c964/index.m3u8
女虐（日本恐怖片）,https://vip.lzcdn3.com/20230607/19393_1dee02ab/index.m3u8
女清洁工（美国恐怖片）,https://vip.lzcdn3.com/20220816/11538_4416df3a/index.m3u8
喷火龙2021（美国恐怖片）,https://vip.lzcdn3.com/20220624/8310_074e06b8/index.m3u8
皮毛大衣（加拿大恐怖片）,https://vip.lzcdn3.com/20230223/17867_826ae3b2/index.m3u8
乒乓2017（台湾恐怖片）,https://vip.lzcdn3.com/20220821/11861_6f405923/index.m3u8
珀尔（加拿大恐怖片）,https://vip.lzcdn3.com/20221021/14982_2809e03d/index.m3u8
器官（日本恐怖片）,https://vip.lzcdn3.com/20221106/15551_b59cb8a7/index.m3u8
启示者2022（美国恐怖片）,https://vip.lzcdn3.com/20220718/9615_0c45ab83/index.m3u8
茜茜2022（澳大利亚恐怖片）,https://vip.lzcdn3.com/20221231/16908_4f1ed611/index.m3u8
敲2022（恐怖片）,https://vip.lzcdn3.com/20230611/19500_78ba2f04/index.m3u8
切除（美国恐怖片）,https://vip.lzcdn3.com/20221101/15345_45f45b48/index.m3u8
亲切的警察（韩国恐怖片）,https://vip.lzcdn3.com/20230401/18489_01ea59dd/index.m3u8
让我死（泰国恐怖片）,https://vip.lzcdn3.com/20220814/11421_f7be6cd8/index.m3u8
热衷谋杀意大利/法国恐怖片,https://vip.lzcdn3.com/20230314/18112_c8b4c507/index.m3u8
人狼恶（加拿大恐怖片）,https://vip.lzcdn3.com/20230718/20341_a844b3e0/index.m3u8
人皮高跟鞋【国语】（香港恐怖片）,https://vip.lzcdn3.com/20230630/19957_fbb167f3/index.m3u8
人皮高跟鞋【粤语】（香港恐怖片）,https://vip.lzcdn3.com/20230630/19956_a62b3225/index.m3u8
人皮脸（美国恐怖片）,https://vip.lzcdn3.com/20220920/13852_1a1008f0/index.m3u8
人皮拼图（大陆恐怖片）,https://vip.lzcdn3.com/20221118/16050_c48ac364/index.m3u8
榕树头讲鬼（香港恐怖片）,https://vip.lzcdn3.com/20230525/19042_8c141e61/index.m3u8
撒旦的奴隶（印度尼西亚/韩国恐怖片）,https://vip.lzcdn3.com/20221106/15544_821a35dd/index.m3u8
三更车库（大陆恐怖片）,https://vip.lzcdn3.com/20221118/16051_52222ef9/index.m3u8
丧家之女（美国恐怖片）,https://vip.lzcdn3.com/20221121/16177_6049753f/index.m3u8
丧尸围城：瞭望塔（美国恐怖片）,https://vip.lzcdn3.com/20221124/16267_09e969a1/index.m3u8
森林之门（美国恐怖片）,https://vip.lzcdn3.com/20220927/14213_f515ce07/index.m3u8
杀人小丑1994（英国恐怖片）,https://vip.lzcdn3.com/20230531/19189_ef7e3c13/index.m3u8
伤害2018（美国恐怖片）,https://vip.lzcdn3.com/20220724/9968_dfd2682c/index.m3u8
深海狂鲨2美国恐怖片,https://vip.lzcdn3.com/20230115/17184_29e04234/index.m3u8
深海蛇难（大陆恐怖片）,https://vip.lzcdn3.com/20220827/12103_3a502017/index.m3u8
神话1985（意大利/瑞士恐怖片）,https://vip.lzcdn3.com/20230324/18309_959b98de/index.m3u8
神秘洞穴2009（美国恐怖片）,https://vip.lzcdn3.com/20230323/18259_eb607330/index.m3u8
神台猫【国语】（香港恐怖片）,https://vip.lzcdn3.com/20230712/20207_83af64f1/index.m3u8
深夜到访（美国恐怖片）,https://vip.lzcdn3.com/20230404/18519_d31d6e64/index.m3u8
圣阿加莎（美国恐怖片）,https://vip.lzcdn3.com/20220818/11655_ce064e57/index.m3u8
圣餐娃娃的诅咒（西班牙恐怖片）,https://vip.lzcdn3.com/20230715/20277_cc1174b4/index.m3u8
生忌快乐（马来西亚恐怖片）,https://vip.lzcdn3.com/20221103/15439_b2b1f281/index.m3u8
生死环线（新加坡恐怖片）,https://vip.lzcdn3.com/20230405/18542_b427bf97/index.m3u8
圣堂风云2000（美国恐怖片）,https://vip.lzcdn3.com/20230704/20022_a274ae13/index.m3u8
尸城【国语】（香港恐怖片）,https://vip.lzcdn3.com/20221124/16263_fed725e8/index.m3u8
尸袋1993（美国恐怖片）,https://vip.lzcdn3.com/20230509/18858_207fa939/index.m3u8
失魂的森林（恐怖片）,https://vip.lzcdn3.com/20220819/11720_fa3ab374/index.m3u8
尸降1991【国语】（香港恐怖片）,https://vip.lzcdn3.com/20230711/20176_c30d1cdd/index.m3u8
世界奇妙物语2020秋季特别篇（日本恐怖片）,https://vip.lzcdn3.com/20220710/9124_3408cbed/index.m3u8
尸奶俱乐部（美国恐怖片）,https://vip.lzcdn3.com/20220913/13307_605694b7/index.m3u8
食人坑加拿大恐怖片,https://vip.lzcdn3.com/20230314/18113_659127ba/index.m3u8
食人鱼3D【国语】（美国恐怖片）,https://vip.lzcdn3.com/20220919/13847_cfc9f9a6/index.m3u8
食人鱼3D【英语】（美国恐怖片）,https://vip.lzcdn3.com/20220919/13848_fa0a86ca/index.m3u8
食人族1981意大利恐怖片,https://vip.lzcdn3.com/20230311/18072_ba0036a7/index.m3u8
失心病狂（美国恐怖片）,https://vip.lzcdn3.com/20220727/10146_784e5653/index.m3u8
尸妖【粤语】（香港恐怖片）,https://vip.lzcdn3.com/20230709/20128_80b10bdc/index.m3u8
尸忆2015（台湾恐怖片）,https://vip.lzcdn3.com/20221121/16162_2d37b07d/index.m3u8
嗜育者（丹麦恐怖片）,https://vip.lzcdn3.com/20220919/13828_b815a06b/index.m3u8
石之岛（英国恐怖片）,https://vip.lzcdn3.com/20230503/18788_978af62f/index.m3u8
尸智症（西班牙恐怖片）,https://vip.lzcdn3.com/20230430/18765_58a4c94d/index.m3u8
瘦到死（美国恐怖片）,https://vip.lzcdn3.com/20230612/19524_d826a211/index.m3u8
赎罪巷（美国恐怖片）,https://vip.lzcdn3.com/20220717/9518_0c0f424c/index.m3u8
衰鬼抓狂惊魂今晚夜【国语】（香港恐怖片）,https://vip.lzcdn3.com/20230709/20130_3b562a3f/index.m3u8
睡枕派对大屠杀（美国恐怖片）,https://vip.lzcdn3.com/20230630/19958_c21c2f91/index.m3u8
死寂逃亡（德国/美国恐怖片）,https://vip.lzcdn3.com/20220915/13575_1984292f/index.m3u8
死灵的陷阱2（日本恐怖片）,https://vip.lzcdn3.com/20230507/18817_96f282a1/index.m3u8
四人餐桌2003（韩国恐怖片）,https://vip.lzcdn3.com/20230809/20954_7fb9207c/index.m3u8
司汤达综合症（意大利恐怖片）,https://vip.lzcdn3.com/20230625/19855_8a06fe8e/index.m3u8
死亡录像2（西班牙恐怖片）,https://vip.lzcdn3.com/20221119/16071_2f774d80/index.m3u8
死亡占卜2：恶灵始源（美国恐怖片）,https://vip.lzcdn3.com/20221116/15952_8de7c33a/index.m3u8
随机暴力行动（美国恐怖片）,https://vip.lzcdn3.com/20220714/9301_98d11c50/index.m3u8
索命APP（美国恐怖片）,https://vip.lzcdn3.com/20221121/16144_d44ae349/index.m3u8
它是活尸3：活尸岛（美国恐怖片）,https://vip.lzcdn3.com/20230404/18510_6b4d8531/index.m3u8
套索2017（美国恐怖片）,https://vip.lzcdn3.com/20220825/11967_ac14717a/index.m3u8
天赐之女（英国恐怖片）,https://vip.lzcdn3.com/20221116/15950_312cb27f/index.m3u8
天灵盖2019（越南恐怖片）,https://vip.lzcdn3.com/20220829/12241_ef0a9205/index.m3u8
